,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_gust,pressure,uv_index,ozone,precip_intensity,precip_probability,power_generated,clear-night,cloudy,fog,partly-cloudy-day,partly-cloudy-night,rain,wind,8,9,10,11,12,13,14,15,16,17,Clear,Foggy,Humid,Humid and Foggy,Humid and Mostly Cloudy,Humid and Overcast,Humid and Partly Cloudy,Light Rain,Light Rain and Humid,Mostly Cloudy,Overcast,Partly Cloudy,Possible Drizzle and Humid,Possible Light Rain,Possible Light Rain and Humid,Rain,Rain and Humid
8617,0.0,25.28,25,0,2.88,295.0,4.91,6.43,1013.01,7.0,269.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,0.0,25.51,26,0,1.8,303.0,5.11,6.23,1012.49,5.0,269.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8619,0.0,25.49,25,0,1.03,306.0,4.73,5.91,1012.07,3.0,270.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8620,0.0,24.74,25,0,1.46,312.0,3.96,5.04,1011.65,1.0,270.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8634,0.0,13.1,13,1,9.18,119.0,1.66,2.29,1012.53,0.0,276.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8635,0.0,14.56,15,1,9.58,131.0,1.76,2.5,1013.26,1.0,276.6,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8636,0.0,16.65,17,1,9.58,141.0,1.78,2.3,1013.81,2.0,276.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8637,0.0,19.44,19,1,9.48,150.0,1.71,1.85,1014.06,4.0,276.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8638,0.0,22.09,22,0,8.97,147.0,1.74,1.74,1014.08,7.0,276.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8639,0.0,23.84,24,0,7.84,114.0,1.83,1.83,1013.91,8.0,276.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8640,0.0,25.0,25,0,6.11,51.0,1.81,2.03,1013.45,8.0,276.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8641,0.0,25.8,26,0,4.24,345.0,1.79,2.4,1012.9,7.0,276.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8642,0.0,26.33,26,0,2.94,313.0,1.76,2.46,1012.38,5.0,276.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8643,0.0,26.51,27,0,2.35,319.0,1.72,2.18,1011.87,3.0,276.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,0.0,26.2,26,0,4.09,340.0,1.51,1.67,1011.41,1.0,274.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,0.82,15.72,16,1,11.05,15.0,2.84,2.94,1014.46,0.0,269.5,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8659,0.94,16.66,17,1,11.09,19.0,2.93,3.37,1015.54,1.0,269.7,0.01,0.01,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8660,0.98,18.29,18,1,10.68,23.0,3.07,3.84,1016.16,2.0,269.6,0.01,0.01,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8661,0.94,20.73,21,1,10.08,27.0,3.27,4.04,1016.48,3.0,269.4,0.01,0.01,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8662,0.89,23.03,23,0,9.69,25.0,3.86,4.56,1016.66,4.0,269.7,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8663,0.86,24.12,24,0,9.6,22.0,4.62,5.14,1016.56,5.0,270.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8664,0.84,24.07,24,0,9.54,22.0,5.16,5.45,1016.04,5.0,269.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8665,0.83,23.31,23,0,9.48,23.0,5.55,5.82,1015.4,5.0,269.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8666,0.85,22.51,23,0,9.32,30.0,5.63,6.49,1014.84,4.0,269.2,0.02,0.01,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8667,0.9,21.87,22,0,8.97,41.0,5.38,7.49,1014.34,2.0,269.1,0.03,0.01,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8668,0.91,21.62,22,0,9.29,48.0,4.9,7.59,1014.14,1.0,269.0,0.04,0.01,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8682,0.56,14.13,14,1,10.4,341.0,2.89,5.0,1014.8,0.0,262.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8683,0.32,15.05,15,1,10.75,341.0,3.04,5.71,1015.54,1.0,263.2,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8684,0.19,16.77,17,1,10.85,341.0,3.36,5.97,1016.16,2.0,263.5,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8685,0.14,19.38,19,1,10.93,343.0,3.85,5.79,1016.48,4.0,263.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8686,0.12,22.2,22,0,10.62,344.0,4.36,5.56,1016.62,7.0,265.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8687,0.09,24.11,24,0,10.03,343.0,4.7,5.45,1016.39,8.0,267.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8688,0.05,25.12,25,0,9.34,338.0,4.82,5.41,1015.68,9.0,267.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8689,0.01,25.62,26,0,8.54,333.0,4.84,5.39,1014.9,8.0,266.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8690,0.0,25.83,26,0,7.76,330.0,4.81,5.35,1014.27,5.0,267.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8691,0.0,25.84,26,0,7.04,329.0,4.72,5.3,1013.81,3.0,268.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8692,0.0,25.26,25,0,6.39,330.0,4.34,5.13,1013.65,1.0,268.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,0.0,14.04,14,1,8.41,135.0,1.35,1.69,1014.94,0.0,268.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8707,0.0,15.92,16,1,8.87,218.0,1.48,1.69,1015.47,1.0,268.3,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,0.0,18.13,18,1,8.94,199.0,1.73,1.94,1015.9,2.0,268.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709,0.0,20.72,21,0,8.85,71.0,2.11,2.45,1016.06,5.0,269.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8710,0.0,23.04,23,0,8.69,329.0,2.48,3.04,1016.07,7.0,269.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,0.0,24.51,25,0,7.78,283.0,2.76,3.36,1015.77,9.0,269.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,0.0,25.5,26,0,5.6,280.0,2.93,3.3,1015.06,9.0,268.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713,0.0,26.16,26,0,2.98,290.0,2.97,3.09,1014.34,8.0,268.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8714,0.0,26.63,27,0,0.69,301.0,2.76,2.8,1013.73,5.0,267.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8715,0.0,26.85,27,0,-1.11,304.0,2.3,2.44,1013.18,3.0,267.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8716,0.0,26.06,26,0,-0.73,296.0,1.69,1.97,1012.88,1.0,267.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730,0.03,16.65,17,1,6.67,119.0,6.53,13.73,1012.16,0.0,267.7,0.01,0.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731,0.05,17.72,18,0,6.73,133.0,6.49,14.02,1012.71,1.0,268.6,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8732,0.09,19.46,19,0,7.27,150.0,6.38,13.72,1013.28,2.0,269.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8733,0.15,22.02,22,0,8.42,171.0,6.23,12.85,1013.7,5.0,270.3,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8734,0.22,24.37,24,0,9.56,191.0,5.98,11.86,1014.07,6.0,271.5,0.01,0.01,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8735,0.3,25.75,26,0,9.96,210.0,5.76,10.96,1014.03,7.0,272.5,0.01,0.01,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8736,0.38,26.53,27,0,9.46,242.0,5.61,10.0,1013.36,7.0,272.4,0.01,0.01,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8737,0.44,26.87,27,0,8.44,254.0,5.49,9.11,1012.63,6.0,272.1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8738,0.45,27.04,27,0,6.83,204.0,5.44,8.43,1012.19,5.0,272.1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8739,0.4,27.05,27,0,4.6,84.0,5.45,7.96,1012.04,3.0,272.3,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8740,0.32,26.7,27,0,2.24,326.0,5.73,7.75,1012.54,1.0,270.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8754,0.0,14.66,15,1,11.83,22.0,3.03,3.98,1016.85,0.0,268.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,0.0,15.78,16,1,11.94,24.0,3.42,4.28,1017.54,1.0,268.4,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,0.02,17.74,18,1,11.82,24.0,3.58,4.34,1018.15,2.0,268.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8757,0.07,20.62,21,1,11.58,20.0,3.53,4.15,1018.6,5.0,268.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,0.16,23.36,23,0,11.07,14.0,3.33,3.62,1018.79,7.0,267.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8759,0.34,24.99,25,0,10.04,3.0,3.16,3.18,1018.64,8.0,265.3,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8760,0.62,25.81,26,0,8.38,350.0,3.12,3.12,1018.01,6.0,265.3,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8761,0.88,26.14,26,0,6.56,336.0,3.14,3.14,1017.22,5.0,265.5,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8762,1.0,26.31,26,0,5.19,327.0,3.27,3.27,1016.6,4.0,265.7,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8763,1.0,26.3,26,0,4.39,322.0,3.51,3.51,1016.11,2.0,265.8,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8764,0.99,25.46,25,0,5.21,318.0,3.7,4.01,1015.88,1.0,265.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8778,1.0,15.75,16,1,10.78,45.0,1.04,2.02,1015.93,0.0,279.3,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8779,1.0,16.9,17,1,10.94,25.0,1.11,1.78,1016.68,1.0,280.1,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8780,1.0,18.15,18,1,10.87,28.0,1.26,1.69,1017.34,2.0,280.6,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8781,1.0,19.6,20,1,10.77,50.0,1.48,1.76,1017.78,3.0,280.7,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8782,1.0,21.07,21,1,10.44,63.0,1.77,1.98,1018.1,4.0,280.9,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8783,0.98,22.26,22,0,9.89,73.0,2.04,2.25,1017.97,5.0,281.1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8784,0.92,23.25,23,0,9.19,84.0,2.27,2.55,1017.3,5.0,281.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8785,0.85,24.07,24,0,8.32,94.0,2.45,2.85,1016.61,5.0,281.1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8786,0.75,24.79,25,0,7.43,101.0,2.52,2.98,1016.06,4.0,281.5,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8787,0.62,25.31,25,0,6.56,106.0,2.47,2.94,1015.7,2.0,282.2,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8788,0.5,25.05,25,0,7.06,96.0,2.74,2.97,1015.56,1.0,283.5,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8802,0.09,14.36,14,1,10.37,5.0,2.61,3.31,1017.69,0.0,308.7,0.17,0.06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8803,0.07,15.25,15,1,10.76,0.0,3.46,4.0,1018.62,1.0,308.4,0.39,0.09,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8804,0.05,16.52,17,1,10.9,4.0,3.92,4.26,1019.26,2.0,308.6,0.47,0.09,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8805,0.04,18.38,18,1,11.19,18.0,4.0,4.13,1019.57,4.0,309.4,0.37,0.06,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8806,0.07,19.74,20,1,11.61,32.0,4.08,4.39,1019.91,6.0,310.9,0.24,0.04,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8807,0.18,20.57,21,1,11.8,41.0,4.14,4.63,1019.79,7.0,312.0,0.14,0.04,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8808,0.36,21.66,22,1,11.62,51.0,4.04,4.34,1018.91,7.0,311.9,0.06,0.03,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8809,0.53,22.55,23,0,11.37,58.0,3.86,4.08,1017.93,5.0,311.4,0.02,0.02,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8810,0.58,23.2,23,0,11.28,60.0,3.57,3.92,1017.21,4.0,310.7,0.01,0.01,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8811,0.53,23.56,24,0,11.15,56.0,3.19,3.92,1016.65,2.0,309.7,0.01,0.01,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8812,0.44,22.99,23,0,11.19,60.0,2.86,3.36,1016.78,1.0,303.9,0.01,0.01,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8826,0.0,13.57,14,1,10.49,332.0,1.6,2.37,1019.31,0.0,296.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827,0.0,15.21,15,1,11.06,329.0,2.11,3.01,1020.3,1.0,295.2,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8828,0.0,17.23,17,1,11.3,329.0,2.63,3.61,1020.78,2.0,294.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8829,0.0,19.73,20,1,11.45,333.0,3.19,4.18,1020.81,5.0,294.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,0.0,22.13,22,1,11.37,338.0,3.4,4.18,1020.82,7.0,291.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8831,0.0,23.69,24,0,10.7,341.0,3.36,3.81,1020.55,9.0,287.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8832,0.0,24.7,25,0,9.28,338.0,3.4,3.58,1019.85,9.0,287.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8833,0.0,25.37,25,0,7.52,334.0,3.39,3.41,1019.18,8.0,286.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8834,0.0,25.81,26,0,6.03,330.0,3.43,3.43,1018.48,5.0,285.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8835,0.0,25.97,26,0,5.1,327.0,3.53,3.53,1017.78,3.0,285.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8836,0.0,25.4,25,0,5.21,325.0,3.41,3.51,1017.47,1.0,279.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,0.3,14.53,15,1,10.89,320.0,2.24,3.06,1018.05,0.0,274.6,0.0,0.0,0.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8851,0.45,16.16,16,1,11.26,333.0,2.28,3.04,1018.79,1.0,274.6,0.0,0.0,3.68,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8852,0.55,18.08,18,1,11.23,308.0,2.52,3.17,1019.1,2.0,274.6,0.0,0.0,8.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8853,0.62,20.42,20,1,11.08,311.0,2.96,3.46,1019.15,4.0,274.4,0.0,0.0,11.91,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8854,0.67,22.74,23,0,10.72,318.0,3.34,3.6,1019.05,5.0,272.9,0.0,0.0,14.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8855,0.74,24.27,24,0,10.09,319.0,3.4,3.46,1018.51,6.0,271.3,0.0,0.0,15.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8856,0.81,25.15,25,0,9.05,315.0,3.18,3.18,1017.65,6.0,271.0,0.0,0.0,15.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
